text,time,long,lat,target
Lol I get paid 14 4sho,2019-08-20 10:00:00,34.1826,-118.4397,0
@SideNiggaCechttps://twitter.com/JimmyShoeTron/status/1169722320044384257 …,2019-08-20 10:00:00,34.1826,-118.4397,0
I’m trying to get a tattoo next week,2019-08-20 10:00:00,34.1826,-118.4397,0
Waiting a long time to see what this new @packers offense and defense is about! #GoPackGo #bearsstillsuck,2019-08-20 10:00:00,34.1826,-118.4397,0
Respect,2019-08-20 10:00:00,34.1826,-118.4397,0
週に何回か清掃員の方が 信じられないくらいのブリーチを入れています 笑 子供が多いアパートなので。。,2019-08-20 10:00:00,34.1826,-118.4397,0
Sometimes I wish I can go back and change things. I look at where I’m at now and tell myself fuck imagine if I didn’t fuck up a few times how much more successful would I have been?,2019-08-20 10:00:00,34.1826,-118.4397,0
@ChanceNHL @ChanceNHL!!! Chicken Nuggets sammich's w/pepperoni kraft velveeta Cheese squares tw2o f 'em Doritos SPICY nACHO chips w/TAPATíOHotSauce virgin tequila Mango sunRise f4ouR weiners frankfurters a&&&& 32oz f Water 2Wash it all down w/ all foR Youse @ChanceNHL!!!!pic.twitter.com/2CQtTwGdit,2019-08-20 10:00:00,34.1826,-118.4397,0
This kills me https://twitter.com/DisorientYouth/status/1169666152173322240 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Tellin yahttps://twitter.com/teamtrendy1/status/1169653435685318656 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Talking to tattoo artists is stressful when you look 18,2019-08-20 10:00:00,34.1826,-118.4397,0
What a perfect way to ruin my day and possibly my week,2019-08-20 10:00:00,34.1826,-118.4397,0
pic.twitter.com/g5zlMWm9F1,2019-08-20 10:00:00,34.1826,-118.4397,0
Yeah he Forsure wanted to stay. We need to do something and show him love in return(besides making him rich),2019-08-20 10:00:00,34.1826,-118.4397,0
"The NPSL expands to Vegas, before the bullet train from LA to Vegas is put in place. I take it that travel is not an issue for the rest of the NPSL southwest clubs? What kind of ROI do these teams get with a season built around the college calendar?",2019-08-20 10:00:00,34.1826,-118.4397,0
my nigga fatboyhttps://twitter.com/caileperro_/status/1169711756920283136 …,2019-08-20 10:00:00,34.1826,-118.4397,0
i’m a solution based person i hate dwelling ..,2019-08-20 10:00:00,34.1826,-118.4397,0
https://twitter.com/chargerspromos/status/1169750646259507200 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Sounds about white pic.twitter.com/tv8HtpYpd2,2019-08-20 10:00:00,34.1826,-118.4397,0
https://twitter.com/The_Barftender/status/1169656256929230848 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Missing Khalil Mack rn,2019-08-20 10:00:00,34.1826,-118.4397,0
ME TODAY AND I HAVE THE FATTEST HEADACHE RIGHT NOWhttps://twitter.com/itsmilio/status/1169568453897916416 …,2019-08-20 10:00:00,34.1826,-118.4397,0
See ya,2019-08-20 10:00:00,34.1826,-118.4397,0
More pars. Maddie Hahn pars 6 &7. Liv Coons pars 7 & 8. Shayna Osborn pars 8.,2019-08-20 10:00:00,34.1826,-118.4397,0
@SaltyShinobi @IsaacVelix @johnisalex_pic.twitter.com/Zbb2NZJJi7 – at Lids,2019-08-20 10:00:00,34.1826,-118.4397,0
Expect the unexpected,2019-08-20 10:00:00,34.1826,-118.4397,0
Night 1 of the residency in the books! Oh what a night! S/o to all the artists weareyvr @jamiencommons thefinalchild and of course @kroq @wfnm @dittomusic @kroqpromo ..... and loudest praises to photographer… https://www.instagram.com/p/B2DF_fbBrYD/?igshid=1nmzp8xiglkfy …,2019-08-20 10:00:00,34.1826,-118.4397,0
Rami Malek and his girlfriend Lucy Boynton continued to embrace all that the city has to offer as they took a romantic boat ride along the canal on Thursdaypic.twitter.com/KzoEZ4LiPS,2019-08-20 10:00:00,34.1826,-118.4397,0
Sameeeepic.twitter.com/ZBYp9Fof2I,2019-08-20 10:00:00,34.1826,-118.4397,0
"Oigan, ¿qué eventos tienen planeados para las fiestas patrias en Loreto? ¿Alguna noche mexicana o algo así? #MesPatrio #FiestasPatrias2019 #IndependenciadeMéxico",2019-08-20 10:00:00,34.1826,-118.4397,0
Pathetic or dumb*,2019-08-20 10:00:00,34.1826,-118.4397,0
Now that’s one way to prevent babies pic.twitter.com/M4TrLHlMho,2019-08-20 10:00:00,34.1826,-118.4397,0
You met and I have PROOF,2019-08-20 10:00:00,34.1826,-118.4397,0
Now this looks sick!https://twitter.com/WinchesterHouse/status/1169732029577146373 …,2019-08-20 10:00:00,34.1826,-118.4397,0
pic.twitter.com/5iLJfJO8KW,2019-08-20 10:00:00,34.1826,-118.4397,0
Spider-Mans spider sense sucks ASS in the MCU,2019-08-20 10:00:00,34.1826,-118.4397,0
Congrats on getting that wall st jobhttps://twitter.com/alipacbaby/status/1168631476826583040 …,2019-08-20 10:00:00,34.1826,-118.4397,0
That Orange backdrop is very fitting … send him back where? @AndrewYang is an American.https://twitter.com/blue_hat_group/status/1169670860807913472 …,2019-08-20 10:00:00,34.1826,-118.4397,0
I have to get better for Saturday at least,2019-08-20 10:00:00,34.1826,-118.4397,0
Word??,2019-08-20 10:00:00,34.1826,-118.4397,0
Eww! why am I listening to depressing ass music?,2019-08-20 10:00:00,34.1826,-118.4397,0
fuck allat material shit my drip already unmatchable & incomparable Imma get it all back I swear. thanking god I was able to still wake up this morning and call my daughter thru FaceTime. life lesson,2019-08-20 10:00:00,34.1826,-118.4397,0
This is the energy I will be bringing into Fall,2019-08-20 10:00:00,34.1826,-118.4397,0
You’re roommate sucks at cooking,2019-08-20 10:00:00,34.1826,-118.4397,0
LMFAO @the annoying ass mfs that won’t stop tweeting about 2khttps://twitter.com/thekaylitt/status/1169399312003919873 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Thank you Jimmy,2019-08-20 10:00:00,34.1826,-118.4397,0
If you that broke game share with someone and go half!,2019-08-20 10:00:00,34.1826,-118.4397,0
The problem w those links is that they are not well produced videos aimed at a wide audience. I'm sure they are really good reads for the people who read them. But if a tree falls in the woods yaddah yaddah,2019-08-20 10:00:00,34.1826,-118.4397,0
"Its just funny seeing tht .. like shorty really blew up , tht shit lit.",2019-08-20 10:00:00,34.1826,-118.4397,0
Wtf is wrong with you?? Fuckn weirdo still hasn’t been sucked off no wonder,2019-08-20 10:00:00,34.1826,-118.4397,0
OMG I finally confronted her about it and my evil ass sister said she did ithttps://twitter.com/_lellly/status/1161530188242534400 …,2019-08-20 10:00:00,34.1826,-118.4397,0
@Raiders @steelers @AB84 @antman_forever @mam65mam66 @ccwoofdogs @NFL @nflnetwork @espn @_BigBen7pic.twitter.com/f3ZyQM4e9O,2019-08-20 10:00:00,34.1826,-118.4397,0
That shit is weird,2019-08-20 10:00:00,34.1826,-118.4397,0
I love you with all my heart bestie omg,2019-08-20 10:00:00,34.1826,-118.4397,0
"Yes, but in moderation",2019-08-20 10:00:00,34.1826,-118.4397,0
UCLA might be the number 1 college but it still doesn’t give a shit about the rapists roaming around in it :),2019-08-20 10:00:00,34.1826,-118.4397,0
ok yes officer I do realize I swerved into your lane going 15 miles over the speed limit while staring at my phone BUT one of my starters in fantasy football is injured and I have to sub before game time – at 405 freeway,2019-08-20 10:00:00,34.1826,-118.4397,0
I love when Elbow comes up on Spotify!pic.twitter.com/ueohmpUcsi,2019-08-20 10:00:00,34.1826,-118.4397,0
That listing trend then leaving one without a compliment is already fucking annoying,2019-08-20 10:00:00,34.1826,-118.4397,0
怎么打不开中文网页？,2019-08-20 10:00:00,34.1826,-118.4397,0
*Gets on Twitter and see’s that Betty white is trending*pic.twitter.com/pAZyWgFoMe,2019-08-20 10:00:00,34.1826,-118.4397,0
Seduca...lol her name Seduce men into anything,2019-08-20 10:00:00,34.1826,-118.4397,0
"@WuTangOnHulu only 3 episodes released, and I’m hooked.",2019-08-20 10:00:00,34.1826,-118.4397,0
90+ degree weather plus rain!? And no A/C and designing in a leather chair!?!? I am effin..... Dying lol,2019-08-20 10:00:00,34.1826,-118.4397,0
asdfghjklzxally,2019-08-20 10:00:00,34.1826,-118.4397,0
Dude is mentally sick. Needs some help and to humble himself so he can get help,2019-08-20 10:00:00,34.1826,-118.4397,0
as you shouldt.,2019-08-20 10:00:00,34.1826,-118.4397,0
That moment when traffic is way to bad to drive home. So you go on an impromptu solo date to see #ITChapterTwo,2019-08-20 10:00:00,34.1826,-118.4397,0
Eventually the “I have to drive up there” loses its power. Do it already !!,2019-08-20 10:00:00,34.1826,-118.4397,0
pic.twitter.com/Ap4fN5M8E0,2019-08-20 10:00:00,34.1826,-118.4397,0
Oh for fucks sake https://twitter.com/ReignOfApril/status/1169409482725777409 …,2019-08-20 10:00:00,34.1826,-118.4397,0
pic.twitter.com/vbzDjhspXj,2019-08-20 10:00:00,34.1826,-118.4397,0
omg KAREEEEEEM @girthbrooks4,2019-08-20 10:00:00,34.1826,-118.4397,0
"He asked him a question like it was a comic book! Listen one, If your goin 2 be within striking distance of a left, right combo u better be ready to bob and weave!",2019-08-20 10:00:00,34.1826,-118.4397,0
Start to finish. Perfection. tryhard by The Band CAMINO on @PandoraMusichttps://www.pandora.com/artist/the-band-camino/tryhard/ALnrzbdrVknkkVK?part=ug&corr=17392862 …,2019-08-20 10:00:00,34.1826,-118.4397,0
"@DantheLakersFAN Hey dude can you watch my 2019-2020 NBA Predictions Video. So far I only got one feedback. Can you give me a favor and feedback on my video please. Thanks buddy, I appreciate it very much.https://youtu.be/_NxGhvHg9Gg",2019-08-20 10:00:00,34.1826,-118.4397,0
Yo brussels sprouts are the shit wtf,2019-08-20 10:00:00,34.1826,-118.4397,0
"Street rules are fine. No rules.Picket, embarrass,sue Rs anywhere,everywhere.Tom Perez is a terrible DNC http://President.No strategy,no gravitas,clueless on all the issues that matter.Having 10 candidates is crazy & having had 20 is moronic. CNN has more sense than the DNC.",2019-08-20 10:00:00,34.1826,-118.4397,0
The Oniracom team had the privilege of training with Carlin at #StrengthHappens. Festivities celebrating Carlin and the life he lived begin today & continue throughout the weekend. Info at http://carlindunne5.com #LiveLikeCarlin #santabarbara #community #oniracompic.twitter.com/SmeyHjSJeG,2019-08-20 10:00:00,34.1826,-118.4397,0
love randomly finding my friends on this app,2019-08-20 10:00:00,34.1826,-118.4397,0
frontera verde is,2019-08-20 10:00:00,34.1826,-118.4397,0
I can never relatehttps://twitter.com/ezzygarciaa/status/1169677999022759936 …,2019-08-20 10:00:00,34.1826,-118.4397,0
@PressSec @JudgeJeanine #DrinkUpBchshttps://twitter.com/ArginteanuMarc/status/1163064283120525314 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Is it the one that goes dun dun dun dun,2019-08-20 10:00:00,34.1826,-118.4397,0
2340Z N80NT LOS ANGELES INTERAGENCY METROPOLITAN POLICE Squawk: 1200 N34.1398 W118.1393 Altitude: 2300ft Course: 299º Groundspeed: 115kts,2019-08-20 10:00:00,34.1826,-118.4397,0
Ur my wife,2019-08-20 10:00:00,34.1826,-118.4397,0
iClouds on my iPhone PT.2 .... #jasonryanphoto | #cloudseries #clouds #palmtrees #bnwclouds #bnw_artstyle #bnw_captures #sky #skyline #photooftheday #fineart #thursdaythoughts #photography #naturephotography… https://www.instagram.com/p/B2DF6DznK6J/?igshid=1b8hixa3f8afo …,2019-08-20 10:00:00,34.1826,-118.4397,0
Gears about to be the shit,2019-08-20 10:00:00,34.1826,-118.4397,0
"I am changing my drag name… “Ladies and gentlemen, please welcome to the stage Exotic Potato!” @Whole Foods Market https://www.instagram.com/p/B2DF5-rnBo4/?igshid=15at4uq28ox30 …",2019-08-20 10:00:00,34.1826,-118.4397,0
"I’m goin to Hell. So Ima wake up hot as fuck like damn, shit done happenedhttps://twitter.com/SaintLilRon_/status/1169756603417014272 …",2019-08-20 10:00:00,34.1826,-118.4397,0
"At my 2019-2020 Teacher Induction meeting, our board members giving inspirational words of encouragement. @MorenoValleyUSD @MVUSDPD #bettertogetherpic.twitter.com/qu1AZ20qmd",2019-08-20 10:00:00,34.1826,-118.4397,0
"Winning an Olympic medal has always been my dream! This’s the motivation for which I forced myself to work every day for 12 years. Even when it was hard, everything turned out not in my favor, there were defeats, injuries, but even at such moments I didn’t think about giving up!pic.twitter.com/hKIO6oB928",2019-08-20 10:00:00,34.1826,-118.4397,0
Mmmmh u goin to Vegas every weekend u can afford it,2019-08-20 10:00:00,34.1826,-118.4397,0
Didnt see you at #TheBattleForBonitaCanyon last night.......,2019-08-20 10:00:00,34.1826,-118.4397,0
"fucker who robbed my house didn’t find shit to take , that’s right fuck you",2019-08-20 10:00:00,34.1826,-118.4397,0
"#humor #funny #fortunecookie #exhibitionist #laughter This refers to my junk exhibition at the Guggenheim. @Beverly Hills, California https://www.instagram.com/p/B2DF4XyJJ2v/?igshid=dk7goxc9vhyp …",2019-08-20 10:00:00,34.1826,-118.4397,0
pic.twitter.com/phgDjPiCbN,2019-08-20 10:00:00,34.1826,-118.4397,0
May these be the best months https://twitter.com/TheLiteOracle/status/1169403818557284352 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Love me some @RufusDuSol.https://twitter.com/kroq/status/1169750808079978499 …,2019-08-20 10:00:00,34.1826,-118.4397,0
This is the most true to French culture shit I’ve ever readhttps://twitter.com/ABC/status/1169740766404587521 …,2019-08-20 10:00:00,34.1826,-118.4397,0
currentlypic.twitter.com/X2wNlQOX4a,2019-08-20 10:00:00,34.1826,-118.4397,0
He got that #call,2019-08-20 10:00:00,34.1826,-118.4397,0
@CAgovernor is a liar,2019-08-20 10:00:00,34.1826,-118.4397,0
I miss having a second job sometimes.,2019-08-20 10:00:00,34.1826,-118.4397,0
Kaia Gerber sports bright orange blazer and baseball cap as she heads out in New York... after celebrating 18th birthdaypic.twitter.com/pbdNAWF52l,2019-08-20 10:00:00,34.1826,-118.4397,0
I’ll let my phone die at anytime until its time to go to the gym,2019-08-20 10:00:00,34.1826,-118.4397,0
"My face when they say summer’s over @Woods Cove, Laguna Beach https://www.instagram.com/p/B2DF3sYBGNe/?igshid=1gl9glh5kfl37 …",2019-08-20 10:00:00,34.1826,-118.4397,0
Yet those asshats left us with a cliffhanger https://twitter.com/getFANDOM/status/1169734284199915520 …,2019-08-20 10:00:00,34.1826,-118.4397,0
#7bluevotes,2019-08-20 10:00:00,34.1826,-118.4397,0
"Tropicalia, or 2+ hour Growlers set",2019-08-20 10:00:00,34.1826,-118.4397,0
Haha that’s a lot of water! I’ll start crying now!,2019-08-20 10:00:00,34.1826,-118.4397,0
You go anywhere you want if you got a way with words,2019-08-20 10:00:00,34.1826,-118.4397,0
Why is this @PacoDiBango at weho thoughhttps://twitter.com/shitcarlos_says/status/1169332264737468416 …,2019-08-20 10:00:00,34.1826,-118.4397,0
"And when you ignore those senseless acts of violence, you are only reaffirming that you view our lives as cheap. But we are worth as much as any other person, and we have a right to pray and exhibit our faith safely.",2019-08-20 10:00:00,34.1826,-118.4397,0
Anti-Semitism strikes everywhere in this country. When an ultra-orthodox man and his son are stabbed in front of their synagogue. When Jews are shot in their Synagogues. When Jewish ppl are targeted for random violence it is b/c you view our lives as cheap.,2019-08-20 10:00:00,34.1826,-118.4397,0
可愛すぎ,2019-08-20 10:00:00,34.1826,-118.4397,0
"(at @SONICDriveIn in Mission Viejo, CA) https://www.swarmapp.com/c/k1ap2Fq20iI pic.twitter.com/ZETNN5qUhJ",2019-08-20 10:00:00,34.1826,-118.4397,0
Getting a flawless victory - feel good lmao,2019-08-20 10:00:00,34.1826,-118.4397,0
Real nigga salutehttps://twitter.com/nunariv/status/1169731889810165765 …,2019-08-20 10:00:00,34.1826,-118.4397,0
I did lmfaoooooo,2019-08-20 10:00:00,34.1826,-118.4397,0
"cethababie @Lancaster, California https://www.instagram.com/p/B2DF2BQASu2vrz4iGstjjkUWwf5RgKYzbAy0Ms0/?igshid=1hnq9vj41yfv6 …",2019-08-20 10:00:00,34.1826,-118.4397,0
"For the first time in a couple years I actually just don't feel mentally stable enough to be looking for a job rn. Like, I don't know what to do we're so broke but the thought of working makes me scared to the point where I feel nearly hopeless...",2019-08-20 10:00:00,34.1826,-118.4397,0
https://twitter.com/JoyVBehar/status/1169708594301943808 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Don’t expect a tip if you didn’t give me tip-worthy service! Idc,2019-08-20 10:00:00,34.1826,-118.4397,0
"""Goodbye""",2019-08-20 10:00:00,34.1826,-118.4397,0
Maybe,2019-08-20 10:00:00,34.1826,-118.4397,0
Someone let me borrow it last semester xD,2019-08-20 10:00:00,34.1826,-118.4397,0
"All thanks to WOMAN, a class designed and lead by the incomparable @aptrope and @sbanetweiser",2019-08-20 10:00:00,34.1826,-118.4397,0
Me looking for that @NICKIMINAJ follow like....pic.twitter.com/J5qeBBoAFw,2019-08-20 10:00:00,34.1826,-118.4397,0
everybody lookin at dem tiddies but im lookin at yo flaws,2019-08-20 10:00:00,34.1826,-118.4397,0
y’all won,2019-08-20 10:00:00,34.1826,-118.4397,0
So now u want me to swallow some cow tongue,2019-08-20 10:00:00,34.1826,-118.4397,0
please be sopehttps://twitter.com/fictaus/status/1169386910084665345 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Mano que looping do caraio,2019-08-20 10:00:00,34.1826,-118.4397,0
https://twitter.com/badbdrea/status/1169751245818458113 …pic.twitter.com/fhm5o9rV92,2019-08-20 10:00:00,34.1826,-118.4397,0
I’m seeing the Jonas brothers in a month. Fuck I need to order an outfit.,2019-08-20 10:00:00,34.1826,-118.4397,0
yes,2019-08-20 10:00:00,34.1826,-118.4397,0
I got you bro http://smarturl.it/newstories pic.twitter.com/aQdWij7F0I,2019-08-20 10:00:00,34.1826,-118.4397,0
My favorite songhttps://twitter.com/tylerthecreator/status/1169742730844504064 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Shouldn’t have laughed at this .... but I didhttps://twitter.com/solodeauxleaux/status/1169728916757581824 …,2019-08-20 10:00:00,34.1826,-118.4397,0
It might be radicalism,2019-08-20 10:00:00,34.1826,-118.4397,0
@realDonaldTrump #OrProbeWomenWithItEew #TrumpEpstein #TrumpSexProbe #TrumpSecuritiesFraud #TrumpStillRunsTrumpOrgMafiaFromInsideWH #TrumpCannotBeTrusted #TrumpNotTooSharpie @RepJerryNadler @SpeakerPelosihttps://twitter.com/manganator1212/status/1169754351704977408 …,2019-08-20 10:00:00,34.1826,-118.4397,0
The National - About Today https://youtu.be/Ef1nJWtkprU via @YouTube,2019-08-20 10:00:00,34.1826,-118.4397,0
pic.twitter.com/IEsgkBVsRW,2019-08-20 10:00:00,34.1826,-118.4397,0
"Great, DM me so we can trade emails and set this up!",2019-08-20 10:00:00,34.1826,-118.4397,0
Wat is this?,2019-08-20 10:00:00,34.1826,-118.4397,0
"Nope...he’s just classic narcissist, he is not disintegrating...",2019-08-20 10:00:00,34.1826,-118.4397,0
"This is really a golden age for hypervisors. If you want to go free software, Linux + KVM + QEMU is basically free Hyper-V. KVM has been around since 2007. Run OS's optimized to run inside of other OS's on your favorite host OS. https://en.wikipedia.org/wiki/Kernel-based_Virtual_Machine …",2019-08-20 10:00:00,34.1826,-118.4397,0
I can never binge watch a show without finishing it so quickly,2019-08-20 10:00:00,34.1826,-118.4397,0
"Just posted a photo @Irvine, California https://www.instagram.com/p/B2DFzLkB1Zl/?igshid=13yz58n38d0q7 …",2019-08-20 10:00:00,34.1826,-118.4397,0
Dawg.. delete the app for a few hours,2019-08-20 10:00:00,34.1826,-118.4397,0
So...Cody is giving himself a title shot....? No #1 contendership match during the @AEWonTNT TV shows...? I don't like this....https://twitter.com/JustinBarrasso/status/1169755608230371330 …,2019-08-20 10:00:00,34.1826,-118.4397,0
#tbt @CarrotTopp1 VS. Chucky Cheeze @DOLLHUT 2017 Photo by @SalsPhotospic.twitter.com/IYttzBbUbH – at Doll Hut,2019-08-20 10:00:00,34.1826,-118.4397,0
When boys are “extra” nice/caring and you’re like but then you’re like wait... you’re just being a decent human?? And you feel normal again,2019-08-20 10:00:00,34.1826,-118.4397,0
Shit riding my bike to work today may have been a bad idea,2019-08-20 10:00:00,34.1826,-118.4397,0
"Visit w/ my grandmother this afternoon! 94 years old never looked so good! #MiViejaChula @Huntington Park, California https://www.instagram.com/p/B2DFyWMJBnP/?igshid=10g3th7lfvv69 …",2019-08-20 10:00:00,34.1826,-118.4397,0
Get an Xbox,2019-08-20 10:00:00,34.1826,-118.4397,0
Always https://twitter.com/TLoFromTheWood/status/1169745350195740672 …,2019-08-20 10:00:00,34.1826,-118.4397,0
I just got mine right now like 30 min ago lol,2019-08-20 10:00:00,34.1826,-118.4397,0
My noc fits still haven’t shipped and I’m panicking.,2019-08-20 10:00:00,34.1826,-118.4397,0
It makes me physically ill when people don’t sidechain everything to their drums,2019-08-20 10:00:00,34.1826,-118.4397,0
"In a galaxy far, far away. #StarWarsGalaxysEdgepic.twitter.com/93Mqbs1OQs – at Millennium Falcon: Smugglers Run",2019-08-20 10:00:00,34.1826,-118.4397,0
My new arrived,2019-08-20 10:00:00,34.1826,-118.4397,0
The impact that The Mysteries of Laura had,2019-08-20 10:00:00,34.1826,-118.4397,0
"It’s almost 2020, stop being invested in someone that dont want nothing with you.",2019-08-20 10:00:00,34.1826,-118.4397,0
Answer: someone who needs Ape Dogs. Also answer: yes,2019-08-20 10:00:00,34.1826,-118.4397,0
How does one become a trainer?,2019-08-20 10:00:00,34.1826,-118.4397,0
“You freaking kite flyer you”,2019-08-20 10:00:00,34.1826,-118.4397,0
LMFAOOOOOOOhttps://twitter.com/TheLoyalLouis/status/1169333223924482049 …,2019-08-20 10:00:00,34.1826,-118.4397,0
LA WAS BEAUTIFUL!! @addib58pic.twitter.com/EmUqpT9eA9,2019-08-20 10:00:00,34.1826,-118.4397,0
Yump he said he gone stay at the stratosphere,2019-08-20 10:00:00,34.1826,-118.4397,0
V__V i’m sick of the halloween girl posts already,2019-08-20 10:00:00,34.1826,-118.4397,0
This shit hard.,2019-08-20 10:00:00,34.1826,-118.4397,0
Gonna do another @MAJORLAZER @FortniteGame stream later tonight with dipp dogg @diplo around 8/9pmPT.,2019-08-20 10:00:00,34.1826,-118.4397,0
"Stan Twitter, we’re streaming her all December long so @MariahCarey can get a legendaric 19th #1!https://twitter.com/throughmariah/status/1169594258187268096 …",2019-08-20 10:00:00,34.1826,-118.4397,0
pic.twitter.com/jaMyng3Gng,2019-08-20 10:00:00,34.1826,-118.4397,0
........https://twitter.com/HaileyLaRaex/status/1169410206847160320 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Babypic.twitter.com/hFMIZJ7WT4,2019-08-20 10:00:00,34.1826,-118.4397,0
"@DraftDeluxe 3 part question here. Jameis w, Russell, or Rogers? Vance m or delanie? And Phillip Lindsay or Aaron Jones? #FantasyFootball",2019-08-20 10:00:00,34.1826,-118.4397,0
game today?,2019-08-20 10:00:00,34.1826,-118.4397,0
pic.twitter.com/5UMpUdg78k,2019-08-20 10:00:00,34.1826,-118.4397,0
Heading to the upside downpic.twitter.com/JiblY8kLI5,2019-08-20 10:00:00,34.1826,-118.4397,0
you buddyhttps://www.billboard.com/articles/columns/latin/8529224/dan-warner-dead …,2019-08-20 10:00:00,34.1826,-118.4397,0
Students with minimum grade requirements can apply for membership in California Scholarship Federation (CSF).pic.twitter.com/9jZlmklHy8,2019-08-20 10:00:00,34.1826,-118.4397,0
It’s pre-order 60 or production 60?,2019-08-20 10:00:00,34.1826,-118.4397,0
It’s back up finally but it happens way too often,2019-08-20 10:00:00,34.1826,-118.4397,0
I know you’re not trying to say collar bones. I just know you’re not.,2019-08-20 10:00:00,34.1826,-118.4397,0
FINNA WATCH DIS NEW IT MOVIE KNWIN DAMN WELL ION FUCK WIT NO CLOWNS LOL,2019-08-20 10:00:00,34.1826,-118.4397,0
We are dedicated to all your beer needs! #kolsch #AmberAle #Amber #IPA #RedIPA #Stout #Milkstout #dipa #goldenbeer #C-Hag #OxnardSpecialAle @Red Tandem Brewery https://www.instagram.com/p/B2DFueXAS2Y/?igshid=121l9ozlhsifj …,2019-08-20 10:00:00,34.1826,-118.4397,0
Hate to see ithttps://twitter.com/_papib_/status/1169753320484818945 …,2019-08-20 10:00:00,34.1826,-118.4397,0
That would be the ultimate duo!,2019-08-20 10:00:00,34.1826,-118.4397,0
Just want a boo so i can roll up on her cheeks,2019-08-20 10:00:00,34.1826,-118.4397,0
I feel disgusting today,2019-08-20 10:00:00,34.1826,-118.4397,0
EXCITED FOR 2K!!,2019-08-20 10:00:00,34.1826,-118.4397,0
My brain hurts holy shittt,2019-08-20 10:00:00,34.1826,-118.4397,0
"Victory Blvd gives me “You’re In The Hood Now, Baby” tease",2019-08-20 10:00:00,34.1826,-118.4397,0
Our students teach us more than we teach them. Great outlook @MrsWebb3 ! If we want them to trust us we must trust them as well.,2019-08-20 10:00:00,34.1826,-118.4397,0
You KNOW it’s Hot when SG park is fucking empty on the children’s playground ..,2019-08-20 10:00:00,34.1826,-118.4397,0
i was saving a jar of pickle juice and someone dumped it outpic.twitter.com/io6rrAcAow,2019-08-20 10:00:00,34.1826,-118.4397,0
One of the kids at the daycare really said I’ll be a good mom LMAO,2019-08-20 10:00:00,34.1826,-118.4397,0
Haha you?!? No way!,2019-08-20 10:00:00,34.1826,-118.4397,0
Same.,2019-08-20 10:00:00,34.1826,-118.4397,0
What if it’s a giant piece of CHEESE??!!! I hope it’s cheddar.,2019-08-20 10:00:00,34.1826,-118.4397,0
Dictionaries are hard @Porschehttps://twitter.com/elonmusk/status/1169695493594574848 …,2019-08-20 10:00:00,34.1826,-118.4397,0
"you sucked bro, to be 100% honesthttps://twitter.com/joshhart/status/1169660391426859008 …",2019-08-20 10:00:00,34.1826,-118.4397,0
Bro I would get if it was something egregious happening but it’s literally just you being traded and finding out from a third party. Happens all of the time lol.,2019-08-20 10:00:00,34.1826,-118.4397,0
"You don't ever have to be stronger than you really are When you're lying in my arms And honey, you don't ever have to act cooler than you think you should You're brighter than the brightest stars - @lanadelrey… https://www.instagram.com/p/B2DFsyfpcr-/?igshid=ye4h0riykqnt …",2019-08-20 10:00:00,34.1826,-118.4397,0
https://twitter.com/packers/status/1169756131616546817 …pic.twitter.com/XLg4UXeEDD,2019-08-20 10:00:00,34.1826,-118.4397,0
https://twitter.com/XOXOKeKeNova/status/1169751862540525568 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Ahhhhhhhhh,2019-08-20 10:00:00,34.1826,-118.4397,0
Why can’t people just leave me the fuck alone. This some fucking bull shit. I don’t mess with anyone I don’t even give a fuck what you do. So fucking Mad,2019-08-20 10:00:00,34.1826,-118.4397,0
Listen man I ain’t tryna tongue kiss no cow,2019-08-20 10:00:00,34.1826,-118.4397,0
Really groovy of the NFL to give the Eagles a week 1 bye,2019-08-20 10:00:00,34.1826,-118.4397,0
A fucking QUEENhttps://twitter.com/yepez_flores/status/1169397127924994048 …,2019-08-20 10:00:00,34.1826,-118.4397,0
When ppl say PS4 over Xbox Onehttps://twitter.com/stephenasmith/status/1169648642732494848 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Those are the fuck boys! Stay away! No everyone is hubby type! There are mf out here looking for real love that are willing and commitment. believe it!,2019-08-20 10:00:00,34.1826,-118.4397,0
Mæstro~ℤ❶~™ #DrℤisListening2 - There Is A Light That Never Goes Out by The Smiths.https://www.shazam.com/track/247422/there-is-a-light-that-never-goes-out …,2019-08-20 10:00:00,34.1826,-118.4397,0
I knew it was fake! No airbags deployed so that was obvioushttps://twitter.com/CaptFriggan/status/1169623396633722881 …,2019-08-20 10:00:00,34.1826,-118.4397,0
pic.twitter.com/iFom3pbFk3,2019-08-20 10:00:00,34.1826,-118.4397,0
I ask my homies to link but they be like I can’t bro I got work and only be working 4 hours.. bro I’ll give you the $26 you bouta make today!! let’s link,2019-08-20 10:00:00,34.1826,-118.4397,0
